"","x"
"2660",0.492085947492618
"2661",-0.502258413440619
"2662",0.550959240715139
"2663",-0.50906011464454
"2664",-0.458393524148663
"2665",0.827657021485683
"2666",-1.17592793025527
"2667",0.423972089330312
"2668",0.497129315447003
"2669",0.487502634902057
"2670",-0.446562137736294
"2671",0.495476104814678
"2672",0.481613763689248
"2673",0.806024020611266
"2674",-0.969130898355669
"2675",0.598567655081555
"2676",0.566430367105403
"2677",-1.1522960050096
"2678",0.771754261296902
"2679",0.902278348363849
"2680",-0.444390358696131
"2681",-0.460626673778714
"2682",0.533036113816254
"2683",-1.14830447546319
"2684",0.494449930271792
"2685",-0.444256941963222
"2686",-0.42758760462672
"2687",0.463394758779887
"2688",-0.512883364086518
"2689",0.476557864127199
"2690",-1.00310417181071
"2691",-0.918430157007742
"2692",0.472160696726972
"2693",0.493398310856531
"2694",0.581914607524894
"2695",0.902196980946538
"2696",-0.449058957543761
"2697",-0.550773487485042
"2698",-0.442354456719046
"2699",0.819426212075519
"2700",-0.42186242389367
"2701",0.496436457719099
"2702",0.503293165157187
"2703",0.494784619362971
"2704",0.543703113784395
"2705",-1.12648243638354
"2706",0.46290270892759
"2707",-0.538303003301605
"2708",-0.955916841098251
"2709",-0.967091865507784
"2710",-0.953039395334792
"2711",-0.904381333771474
"2712",-1.02641862859851
"2713",-0.528114896803514
"2714",0.480166234861503
"2715",0.514555188430863
"2716",0.479975278041229
"2717",0.919632804965119
"2718",-0.453613848159745
"2719",0.54039748982538
"2720",0.852947450110608
"2721",0.574213265552038
"2722",-0.979717064856589
"2723",0.574033140425276
"2724",0.827657021485683
"2725",-0.446311048900695
"2726",-0.454882093112898
"2727",0.53931535605263
"2728",-0.528665825197804
"2729",0.492366426839129
"2730",-0.390802449734894
"2731",0.562778667378778
"2732",1.095960159537
"2733",-0.148225006240969
"2734",0.804079845227687
"2735",0.462657779489234
"2736",-0.445108457150565
"2737",0.489168625547749
"2738",0.469989051395583
"2739",-0.512324560331106
"2740",-0.988225614184465
"2741",0.59692203965088
"2742",-0.972238650117026
"2743",-1.19709888879924
"2744",-0.9589604165383
"2745",-0.940371575533155
"2746",0.591657066099915
"2747",1.12163989705159
"2748",0.528313442075391
"2749",-0.526162748013116
"2750",-0.530480031509173
"2751",0.476557864127199
"2752",-0.422263135500754
"2753",-1.1824006169853
"2754",-0.455268686275345
"2755",0.465519803348781
"2756",0.531187731075654
"2757",1.165459961693
"2758",0.802386358003038
"2759",-0.915698327113535
"2760",0.805573792777377
"2761",0.46773618066558
"2762",0.477180737847972
"2763",0.476522131577647
"2764",0.536549124503291
"2765",0.51545177705513
"2766",0.492617322670389
"2767",0.789320317745965
"2768",-0.420329386403787
"2769",-0.511595170003037
"2770",-0.396235943403874
"2771",0.483522306072604
"2772",-0.458393524148663
"2773",0.548445454257736
"2774",-0.446311048900695
"2775",0.543703113784395
"2776",0.553467178390541
"2777",0.486307024579465
"2778",0.582441092307802
"2779",0.537122878933873
"2780",0.51772055510128
"2781",-0.968424902036308
"2782",0.51772055510128
"2783",0.495476104814678
"2784",0.477812116879147
"2785",-0.974145616378412
"2786",-0.697687866461677
"2787",0.493681470388222
"2788",-0.448286863057094
"2789",0.565330693712989
"2790",-0.410475947704485
"2791",0.537122878933873
"2792",-0.921749815036294
"2793",-0.520255486752272
"2794",0.503293165157187
"2795",0.817966296820848
"2796",0.472769325179323
"2797",-0.963016812104371
"2798",0.491830606968291
"2799",-0.851002264943495
"2800",-0.507918800441175
"2801",0.464448607455195
"2802",0.504458256957327
"2803",0.527883672741376
"2804",0.863560015975193
"2805",-0.502522809647637
"2806",0.791967331585646
"2807",-0.921524270951612
"2808",0.538277640709968
"2809",0.812987319381685
"2810",-0.940369635409689
"2811",-0.413036534209414
"2812",0.839946754054146
"2813",0.548719210753617
"2814",-0.944253992864764
"2815",-0.507918800441175
"2816",0.576268597372976
"2817",-0.522209811927769
"2818",-0.915007396683094
"2819",-0.42186242389367
"2820",-0.500720786724829
"2821",0.563570973886873
"2822",0.5269060359541
"2823",-0.50124971082989
"2824",-0.950363226443405
"2825",0.810991062883725
"2826",0.463834575660591
"2827",-0.898427888352266
"2828",0.463394758779887
"2829",0.563001700810784
"2830",0.493111753709922
"2831",1.04138918171305
"2832",0.46290270892759
"2833",-0.479772613584082
"2834",0.466537800682902
"2835",0.485528079581596
"2836",0.553048443901807
"2837",-0.999774752336669
"2838",0.789320317745965
"2839",-0.502522809647637
"2840",-0.387770729823535
"2841",-0.956368520262152
"2842",-0.439476444835381
"2843",-0.432187770079823
"2844",-0.960106064891902
"2845",0.507786835333614
"2846",0.589980853791901
"2847",-0.37294570812379
"2848",-0.445108457150565
"2849",0.466366373819516
"2850",0.473812704609842
"2851",0.783049261959968
"2852",0.487750508284356
"2853",-0.512069197866171
"2854",-0.52413880299311
"2855",0.816505256579924
"2856",0.491499195402263
"2857",-0.999774752336669
"2858",-1.16191658684865
"2859",0.59630469107391
"2860",-0.522209811927769
"2861",-0.523401039801554
"2862",-0.555843317594418
"2863",0.790119274898892
"2864",0.509420847380801
"2865",0.446934074561405
"2866",0.552879180489898
"2867",0.509286786199678
"2868",-0.927175933553808
"2869",-0.494189709743892
"2870",-0.411314655486858
"2871",-0.463950201512386
"2872",-0.416613762189763
"2873",-0.521680100596209
"2874",0.753759347898209
"2875",-0.911757753245017
"2876",0.440929954658568
"2877",0.559211005685728
"2878",0.546570655176128
"2879",0.485528079581596
"2880",0.515239620159432
"2881",-0.969130898355669
"2882",0.490438177393252
"2883",0.806820886046353
"2884",-1.20306135815751
"2885",0.835622707136625
"2886",0.550959240715139
"2887",-1.22185857020545
"2888",-0.512069197866171
"2889",-0.993212643392047
"2890",-0.91134342488938
"2891",-0.504257702834522
"2892",-1.0177497381897
"2893",-0.459063861051223
"2894",0.965531905770874
"2895",-0.507327091773702
"2896",0.870387127585418
"2897",-0.968096299339968
"2898",-0.944253992864764
"2899",0.491028919635766
"2900",-1.14035690831425
"2901",-0.461819450616809
"2902",0.487896138077169
"2903",-0.560386378101794
"2904",0.577280743236267
"2905",0.799699202910434
"2906",-0.50124971082989
"2907",0.43660362273122
"2908",0.477180737847972
"2909",-0.550625942260154
"2910",-0.9580349251055
"2911",0.603124753023683
"2912",-0.927584596997808
"2913",-1.20460156106594
"2914",0.565330693712989
"2915",-0.502522809647637
"2916",-0.557416153975485
"2917",0.54780100338603
"2918",-0.928264734002077
"2919",-1.00650905165696
"2920",0.410528103450564
"2921",0.465519803348781
"2922",-0.938485314796091
"2923",0.463834575660591
"2924",0.481134755373597
"2925",-0.386930873739281
"2926",0.81054867609121
"2927",0.509841211993256
"2928",-0.477443786647698
"2929",-0.978032833984962
"2930",-0.561303006535805
"2931",0.789320317745965
"2932",-0.402863170543927
"2933",0.864103373787198
"2934",0.550761406991965
"2935",-0.944253992864764
"2936",-0.380632905255499
"2937",-0.538930143397931
"2938",-0.550625942260154
"2939",0.464521786777924
"2940",-0.51083558328398
"2941",0.430490347394631
"2942",-0.926329007006012
"2943",0.454772244486209
"2944",-0.889361228765413
"2945",0.466324023442686
"2946",-0.445108457150565
"2947",0.53625753539062
"2948",-0.51224515594969
"2949",-0.394608056142107
"2950",0.541740229463653
"2951",0.464613598720753
"2952",1.05081513664605
"2953",0.574213265552038
"2954",-0.914004012999225
"2955",0.50736804678853
"2956",0.889898321129232
"2957",0.586775872670684
"2958",-0.449722207503569
"2959",0.494784619362971
"2960",0.800627178539688
"2961",-0.445108457150565
"2962",0.59328896407241
"2963",0.817787146357243
"2964",-0.988225614184465
"2965",0.465920994835516
"2966",-0.927406854309639
"2967",-1.13886381058988
"2968",0.508663423049021
"2969",0.505155994502987
"2970",-0.927175933553808
"2971",-0.43272166169251
"2972",0.871408491814962
"2973",-0.364747065990883
"2974",-0.396235943403874
"2975",-0.424253819349053
"2976",-0.51083558328398
"2977",0.458883475029375
"2978",-0.950363226443405
"2979",-0.510604962443917
"2980",-0.417986594415734
"2981",0.81778224456324
"2982",0.151237705306552
"2983",0.566430367105403
"2984",-0.394460332448791
"2985",0.54674800824421
"2986",0.482785486943742
"2987",0.514463159959888
"2988",0.562925977703043
"2989",-1.14944088989218
"2990",0.478210555296963
"2991",0.539303654555609
"2992",-0.444429426742709
"2993",0.861704059246853
"2994",0.82583806014043
"2995",-0.50674818306273
"2996",0.555021477708012
"2997",-0.921749815036294
"2998",-0.944164142994898
"2999",0.798243587915584
"3000",-0.898427888352266
"3001",0.564595431688583
"3002",-0.410714481661518
"3003",0.540445526976416
"3004",0.462343409032478
"3005",-0.532322819096639
"3006",-0.508029153901104
"3007",0.745244224592415
"3008",-0.507918800441175
"3009",-0.505192371873979
"3010",0.5269060359541
"3011",0.495476104814678
"3012",0.895671816434272
"3013",-0.521628447373882
"3014",0.845787074845759
"3015",0.649654667124969
"3016",-0.504257702834522
"3017",0.477327144858536
"3018",-0.125460382710793
"3019",0.481048724838525
"3020",0.476092889501479
"3021",0.809359312102453
"3022",0.861442546583264
"3023",-0.435807066848523
"3024",-0.500686284949759
"3025",0.891707986975164
"3026",-0.911173435912385
"3027",-0.536716305496712
"3028",0.426778957142221
"3029",-0.500348590191704
"3030",0.601139813926082
"3031",-0.529947879258146
"3032",-1.00406154258769
"3033",-0.969022006753696
"3034",-0.512130617101104
"3035",0.441449748857146
"3036",0.483314221410885
"3037",-0.988225614184465
"3038",-0.960389508325194
"3039",0.773326567154823
"3040",-0.561303006535805
"3041",-0.967091865507784
"3042",-0.405726616795049
"3043",-0.435860246312683
"3044",-0.494637383921808
"3045",-0.0868518848318011
"3046",-0.377151022052817
"3047",-0.503606871951207
"3048",-0.525489335461467
"3049",0.487750508284356
"3050",0.553048443901807
"3051",0.570847770631798
"3052",-0.505225429056095
"3053",0.753759347898209
"3054",-0.465909047236575
"3055",-0.496069783665657
"3056",-0.365203312848011
"3057",-0.496465244796399
"3058",-0.539266512848522
"3059",-0.408537836273471
"3060",-0.956872103085723
"3061",-0.551276244252007
"3062",0.586775872670684
"3063",-0.50906011464454
"3064",-0.447413152929086
"3065",-0.51083558328398
"3066",0.494632050701966
"3067",-0.962144432240051
"3068",0.804666923991975
"3069",-0.458746294672069
"3070",-0.954673352566089
"3071",0.576091459164164
"3072",0.537122878933873
"3073",-1.14910240434558
"3074",-0.398306810242025
"3075",0.514574439292533
"3076",1.02638894705424
"3077",0.57255675569201
"3078",0.488423093141351
"3079",0.489440882275597
"3080",0.575114791492851
"3081",0.784068796039024
"3082",-0.96809501519444
"3083",-0.419524390376622
"3084",0.509420847380801
"3085",-0.922263904218143
"3086",0.494274189855877
"3087",-0.94948185179982
"3088",-0.151148174834879
"3089",0.500722831120563
"3090",0.481613763689248
"3091",0.550959240715139
"3092",0.477180737847972
"3093",-1.05074582049716
"3094",-1.27435836042008
"3095",-0.502258413440619
"3096",0.504417856999723
"3097",0.483314221410885
"3098",-0.927707347380288
"3099",-0.499738640389201
"3100",0.550959240715139
"3101",1.05460907657803
"3102",-0.125460382710793
"3103",0.598567655081555
"3104",0.471730465689885
"3105",0.475945307922013
"3106",-0.426135784301305
"3107",0.559298084063099
"3108",-0.489757930561346
"3109",0.81054867609121
"3110",0.46773618066558
"3111",-0.954410145593191
"3112",-0.448286863057094
"3113",0.606831383569331
"3114",0.85276997969804
"3115",0.572866457412099
"3116",0.497401549957559
"3117",0.82667591721964
"3118",-0.535492936622186
"3119",0.533036113816254
"3120",0.505155994502987
"3121",0.570847770631798
"3122",0.793826704015974
"3123",-0.505192371873979
"3124",0.487750508284356
"3125",-0.523401039801554
"3126",0.875293192103465
"3127",-0.978054294321956
"3128",0.493799214997795
"3129",0.467516844091635
"3130",0.619277687635581
"3131",0.514097113453441
"3132",0.567834035001031
"3133",0.516515751933865
"3134",-0.985444347111427
"3135",-0.551771747249326
"3136",0.847314263232789
"3137",-0.455618084184276
"3138",0.810444388997687
"3139",-1.11684495997438
"3140",0.926437271008299
"3141",0.494784619362971
"3142",-0.555843317594418
"3143",-0.515265634319795
"3144",1.03097475227906
"3145",-0.553604329568382
"3146",0.959402391530492
"3147",0.503432533974696
"3148",0.753759347898209
"3149",-0.530583211891434
"3150",-0.956660619400747
"3151",-0.496378980014788
"3152",-0.42641593809737
"3153",0.429087704543562
"3154",-0.498234789368221
"3155",0.529554211326257
"3156",-0.525489335461467
"3157",0.531229372974861
"3158",0.51772055510128
"3159",-0.512130617101104
"3160",0.746189001900647
"3161",0.548719210753617
"3162",-0.912699042182409
"3163",0.49962663708782
"3164",-0.503606871951207
"3165",1.12002168256525
"3166",0.570847770631798
"3167",-0.893031958766415
"3168",-0.115671159057437
"3169",-0.375253758499288
"3170",-0.517452382252987
"3171",-0.914030881623218
"3172",0.516515751933865
"3173",0.446353677816822
"3174",0.485015932494804
"3175",0.494784619362971
"3176",-0.115671159057437
"3177",-0.908632345385295
"3178",0.606831383569331
"3179",-0.440244978080587
"3180",0.451210589669569
"3181",-0.526179795556959
"3182",-0.524354399136668
"3183",0.52595994099779
"3184",0.572866457412099
"3185",-0.962144432240051
"3186",0.50736804678853
"3187",0.50736804678853
"3188",-0.542427401479749
"3189",0.564240614484984
"3190",0.577280743236267
"3191",0.52471346313255
"3192",-0.460647101593635
"3193",-1.14633213192432
"3194",-0.435248094948152
"3195",-0.125460382710793
"3196",-0.926112994900904
"3197",0.487297017033915
"3198",0.470053787884102
"3199",-0.977559568888471
"3200",-0.438098534632792
"3201",0.457789304880547
"3202",-0.920418474435081
"3203",0.472112107940136
"3204",0.583841045914933
"3205",1.10048752388039
"3206",1.06795454175036
"3207",-0.149445825977417
"3208",-1.27435836042008
"3209",-0.396235943403874
"3210",0.965827303082592
"3211",-0.464085555231968
"3212",-0.507918800441175
"3213",-0.508499138687456
"3214",-0.514707370962677
"3215",0.500773709824656
"3216",-0.419839823617748
"3217",0.489440882275597
"3218",-0.939161918357158
"3219",0.466664401637743
"3220",0.569383391603988
"3221",0.881322766787897
"3222",0.537122878933873
"3223",-0.962405968707078
"3224",0.496553891882514
"3225",0.53321547987449
"3226",-0.387397921827227
"3227",-0.500739369805723
"3228",-0.440244978080587
"3229",0.497012136125853
"3230",0.52471346313255
"3231",0.457789304880547
"3232",0.783049261959968
"3233",-1.15091766026271
"3234",0.472769325179323
"3235",-0.537951956736995
"3236",0.531187731075654
"3237",0.574213265552038
"3238",-0.982856006711873
"3239",-1.15964580754181
"3240",-0.528228036000825
"3241",-0.911173435912385
"3242",0.470200096933215
"3243",-0.903546779844862
"3244",-0.453969268839914
"3245",-0.431799441884134
"3246",-0.408182113360151
"3247",-0.511524439471293
"3248",0.509420847380801
"3249",0.8222902412894
"3250",0.431326768500602
"3251",-0.969726568634857
"3252",-0.408537836273471
"3253",-1.15510246647413
"3254",0.579496039963095
"3255",0.547314398946096
"3256",-0.545280339940926
"3257",0.46773618066558
"3258",-0.954410145593191
"3259",-0.41305661417016
"3260",-1.03673128414932
"3261",-0.543125044057944
"3262",-0.889361228765413
"3263",0.804847316165948
"3264",0.567195981180641
"3265",-0.480770158818683
"3266",-0.463708892361548
"3267",-0.551771747249326
"3268",0.437915451865284
"3269",0.527168967258572
"3270",-0.142839284089621
"3271",-0.388432837798735
"3272",0.789896758993699
"3273",0.793693894787951
"3274",0.577280743236267
"3275",1.13983764469675
"3276",-0.514288868252349
"3277",0.509420847380801
"3278",0.50163957064749
"3279",-0.467973307299502
"3280",-0.522209811927769
"3281",-0.494189709743892
"3282",0.487297017033915
"3283",-0.964584853848926
"3284",0.570847770631798
"3285",0.527883672741376
"3286",-0.551771747249326
"3287",-0.520744897899219
"3288",-0.142839284089621
"3289",-0.561303006535805
"3290",0.474507989014069
"3291",0.527168967258572
"3292",-0.364747065990883
"3293",0.557392673743924
"3294",0.570847770631798
"3295",0.579902226773342
"3296",0.449080350913996
"3297",0.807024257167268
"3298",-1.17917453393343
"3299",-0.448057980423519
"3300",0.829473304583409
"3301",-0.931330774825844
"3302",-0.494189709743892
"3303",-0.883429471762824
"3304",-0.94948185179982
"3305",0.477180737847972
"3306",-0.440244978080587
"3307",0.514097113453441
"3308",0.50736804678853
"3309",-0.444390358696131
"3310",-1.11684495997438
"3311",1.05081513664605
"3312",0.494784619362971
"3313",0.812987319381685
"3314",-0.437197465382151
"3315",0.505155994502987
"3316",0.443092069760498
"3317",0.492458438022007
"3318",0.503161820209215
"3319",0.54674800824421
"3320",0.796046667358617
"3321",-0.886578975577693
"3322",0.575150325810815
"3323",-1.18493311218466
"3324",-0.444390358696131
"3325",0.588471122863435
"3326",-0.395189107185434
"3327",1.08233058380165
"3328",0.54095622938808
"3329",-1.19293279143432
"3330",-0.496069783665657
"3331",-1.19871779610086
"3332",-0.938485314796091
"3333",-0.396097388879121
"3334",0.603124753023683
"3335",0.577280743236267
"3336",0.490083991142498
"3337",-0.874676125655706
"3338",-0.475335519084081
"3339",0.461135336431739
"3340",-1.11417248074196
"3341",0.477180737847972
"3342",-0.119815633011831
"3343",-1.22598271477189
"3344",0.891748547141146
"3345",-0.555803195895375
"3346",0.8112327282228
"3347",-0.496069783665657
"3348",0.566430367105403
"3349",0.51772055510128
"3350",-0.551478911853409
"3351",0.525890957620854
"3352",-0.457430662485736
"3353",-0.435248094948152
"3354",-0.463708892361548
"3355",-0.470199038446345
"3356",-0.467362620783048
"3357",-0.213921383437607
"3358",-1.1714430569979
"3359",0.477180737847972
"3360",0.5269060359541
"3361",0.973088609378081
"3362",0.531457434572957
"3363",-0.526342345687376
"3364",-0.508601204277988
"3365",0.448436002763375
"3366",0.463394758779887
"3367",0.475945307922013
"3368",-1.13917565513872
"3369",0.472686794706859
"3370",0.598567655081555
"3371",0.824074689127513
"3372",0.532036638298941
"3373",-0.446562137736294
"3374",-0.470585404014874
"3375",-0.526162748013116
"3376",-0.899316150141761
"3377",0.910003431110634
"3378",-0.512069197866171
"3379",0.457789304880547
"3380",1.0588031244453
"3381",-0.902740666167849
"3382",0.472392356430414
"3383",-1.15451918678651
"3384",-0.396902289804232
"3385",-1.04304848240325
"3386",-0.550052472165658
"3387",-0.427880385423025
"3388",-0.365203312848011
"3389",-0.135590997656157
"3390",0.495476104814678
"3391",-0.955708726748587
"3392",-0.538303003301605
"3393",0.491499195402263
"3394",-0.529468547003845
"3395",-0.552018265729717
"3396",-0.550625942260154
"3397",-0.448002150447331
"3398",0.789320317745965
"3399",0.465519803348781
"3400",0.491697808654505
"3401",0.46773618066558
"3402",-0.553627341326506
"3403",1.1696611023348
"3404",-0.502258413440619
"3405",-0.560386378101794
"3406",-0.533657704730495
"3407",0.494706398166511
"3408",-0.458393524148663
"3409",0.477180737847972
"3410",0.516336248199798
"3411",-0.999335215856558
"3412",-0.505487143862164
"3413",-0.956660619400747
"3414",-0.919991302293682
"3415",-0.950363226443405
"3416",-0.0246774253808436
"3417",-0.525489335461467
"3418",-0.549922715061336
"3419",-0.514707370962677
"3420",-0.972228157078957
"3421",-0.439755784997596
"3422",-0.523288348300389
"3423",-0.398306810242025
"3424",-1.14805086886288
"3425",-0.517452382252987
"3426",0.461135336431739
"3427",0.432083669175669
"3428",0.477893944875173
"3429",0.470845365895496
"3430",-0.888245609869937
"3431",0.575816445639507
"3432",0.950291710742933
"3433",0.515046283657988
"3434",0.534440747756723
"3435",-0.975112851803012
"3436",-0.442481640825972
"3437",-0.548181074817597
"3438",-0.417986594415734
"3439",0.83437618983357
"3440",0.52471346313255
"3441",-0.494189709743892
"3442",0.437001418515998
"3443",0.465908232681288
"3444",-0.383519516823496
"3445",0.795430967342752
"3446",0.790977241592376
"3447",0.555108627218454
"3448",-0.969726568634857
"3449",-1.1537499061528
"3450",-0.549922715061336
"3451",-0.519452939137995
"3452",0.570847770631798
"3453",0.565330693712989
"3454",0.802386358003038
"3455",0.59630469107391
"3456",-0.513298912163029
"3457",0.442563008015121
"3458",0.478706546615399
"3459",-0.436938589938207
"3460",-0.452768289621231
"3461",-0.523288348300389
"3462",0.827657021485683
"3463",-0.461128806754668
"3464",0.534866690849317
"3465",-1.02112531187035
"3466",-0.548624555401042
"3467",-0.446562137736294
"3468",-0.53901985004405
"3469",-0.51083558328398
"3470",-1.2354186326832
"3471",-0.546471781961021
"3472",-0.377903526781797
"3473",0.52595994099779
"3474",0.52723917374478
"3475",0.812987319381685
"3476",-0.502258413440619
"3477",-0.418820669397888
"3478",0.480110796913775
"3479",0.810991062883725
"3480",0.540445526976416
"3481",-0.968424902036308
"3482",-0.548335894096513
"3483",-0.395189107185434
"3484",0.514463159959888
"3485",0.477180737847972
"3486",0.439588234211083
"3487",0.771109357197351
"3488",-0.912527965316179
"3489",0.59692203965088
"3490",0.470053787884102
"3491",0.529554211326257
"3492",-0.442481640825972
"3493",-0.518873072047422
"3494",0.535400178153144
"3495",0.477752804865561
"3496",0.487297017033915
"3497",0.827623687285756
"3498",-0.625432798295146
"3499",0.570847770631798
"3500",0.764937153303053
"3501",-0.94948185179982
"3502",-0.531206124767529
"3503",-0.444390358696131
"3504",-0.56704443102498
"3505",-0.961088838605694
"3506",-0.94948185179982
"3507",-0.505225429056095
"3508",-0.995447576311297
"3509",0.798243587915584
"3510",0.835622707136625
"3511",-1.14378077136036
"3512",0.488572273313621
"3513",0.530356193847755
"3514",-0.450798662389679
"3515",-0.504229943135501
"3516",0.616152680845941
"3517",-1.13221344214193
"3518",-1.21395129010905
"3519",-1.20197812148678
"3520",-0.502522809647637
"3521",-1.12648243638354
"3522",0.85276997969804
"3523",-0.484055408182825
"3524",-0.968424902036308
"3525",-0.474774320682308
"3526",0.476557864127199
"3527",-0.958801658420768
"3528",0.909644301425077
"3529",0.493799214997795
"3530",0.810469151900464
"3531",-0.408912447407505
"3532",-1.13509683968755
"3533",0.572993107572582
"3534",-0.956660619400747
"3535",0.467516844091635
"3536",-0.419839823617748
"3537",-0.55439820104009
"3538",-1.24501644400702
"3539",-0.525489335461467
"3540",-0.365179974224188
"3541",0.46290270892759
"3542",-0.394156895155901
"3543",0.467381692554485
"3544",-0.526025772553985
"3545",-0.534713767108752
"3546",-0.446313250399742
"3547",0.809251532659876
"3548",-0.394255718174354
"3549",-0.460647101593635
"3550",0.509841211993256
"3551",0.742219765088161
"3552",0.467720815741483
"3553",-0.458393524148663
"3554",1.05268118298032
"3555",0.571662260171564
"3556",0.440116738013062
"3557",0.753759347898209
"3558",-0.921749815036294
"3559",0.550959240715139
"3560",-0.521735829997766
"3561",0.793693894787951
"3562",-1.134033015841
"3563",-0.395010032065118
"3564",0.51772055510128
"3565",0.574170839807174
"3566",0.579687835179562
"3567",0.514463159959888
"3568",-0.94948185179982
"3569",-0.410943976550484
"3570",0.563570973886873
"3571",0.819450502494295
"3572",1.05226721854633
"3573",-1.05518852013781
"3574",-0.463331647342343
"3575",-0.405726616795049
"3576",-0.516823516050866
"3577",-0.960389508325194
"3578",0.487750508284356
"3579",-0.378560047092564
"3580",0.829473304583409
"3581",-1.28452700514723
"3582",0.483314221410885
"3583",-0.381217205757121
"3584",0.81691204634642
"3585",-0.968424902036308
"3586",-0.988225614184465
"3587",-0.0218322240426131
"3588",0.489440882275597
"3589",0.798243587915584
"3590",0.442563008015121
"3591",0.488841986241173
"3592",-0.972238650117026
"3593",0.89231773969292
"3594",0.570364110413415
"3595",-0.502961862315321
"3596",-0.91789590919345
"3597",-0.954410145593191
"3598",-0.574302869111452
"3599",-0.950363226443405
"3600",0.477616514421872
"3601",-0.424849442895818
"3602",0.565113562981272
"3603",-0.548181074817597
"3604",-0.149440998163812
"3605",0.537596604050905
"3606",-0.391947971191254
"3607",0.284712720170586
"3608",-0.948456467011262
"3609",0.534804700292115
"3610",0.567195981180641
"3611",-0.399367076146875
"3612",0.435785366038373
"3613",0.514097113453441
"3614",-0.460287234996778
"3615",-0.50124971082989
"3616",-0.520255486752272
"3617",-0.417030561447336
"3618",-0.517200582076245
"3619",-0.914030881623218
"3620",-0.910332486866412
"3621",-0.446311048900695
"3622",0.495051191189912
"3623",0.461247863747723
"3624",0.5269060359541
"3625",0.982224189806191
"3626",-0.475390261869615
"3627",-0.465407651099787
"3628",0.515212138777979
"3629",-0.458393524148663
"3630",-0.549922715061336
"3631",-0.390648139391917
"3632",0.503919876934215
"3633",-1.22331986983044
"3634",0.849701939379302
"3635",0.494985483785354
"3636",-0.140143439968471
"3637",-0.962734868681363
"3638",0.46773618066558
"3639",0.501114525318025
"3640",-0.449722207503569
"3641",0.810991062883725
"3642",0.494784619362971
"3643",-1.19709888879924
"3644",0.553467178390541
"3645",0.534804700292115
"3646",0.509841211993256
"3647",0.548719210753617
"3648",0.786940568978874
"3649",0.462343409032478
"3650",0.586775872670684
"3651",-0.525489335461467
"3652",-0.552375842555991
"3653",-0.521680100596209
"3654",-0.387397921827227
"3655",-0.535812887993068
"3656",0.494784619362971
"3657",-0.37294570812379
"3658",-0.426514525828733
"3659",0.813383447334777
"3660",0.531457434572957
"3661",0.466366373819516
"3662",0.827623687285756
"3663",0.514097113453441
"3664",0.832887737693963
"3665",-0.452334616130209
"3666",-0.391423243326643
"3667",-1.00053474220705
"3668",-0.956368520262152
"3669",-0.926112994900904
"3670",0.514463159959888
"3671",-0.517705617631533
"3672",0.491028919635766
"3673",-1.24090613475946
"3674",0.476557864127199
"3675",-0.888245609869937
"3676",0.515046283657988
"3677",0.790821417088429
"3678",0.454504716608752
"3679",0.486128835482981
"3680",0.550959240715139
"3681",-1.15839711719921
"3682",-0.408537836273471
"3683",-0.366149333520959
"3684",-0.272291883422881
"3685",0.446934074561405
"3686",-1.16477598663173
"3687",0.473686693973081
"3688",-0.435248094948152
"3689",0.48598430648146
"3690",0.471730465689885
"3691",-0.444390358696131
"3692",-0.935685803471242
"3693",-0.477509628177687
"3694",-0.511519431892336
"3695",-0.505192371873979
"3696",0.490671423908331
"3697",0.547091396402222
"3698",-0.380259579628998
"3699",0.49904822902896
"3700",0.548719210753617
"3701",0.485528079581596
"3702",-0.525489335461467
"3703",-0.419846199808323
"3704",-1.33627856533232
"3705",-0.542011606195983
"3706",0.580433089605446
"3707",-0.454882093112898
"3708",-0.505225429056095
"3709",0.46773618066558
"3710",-0.0808069333327971
"3711",-0.954410145593191
"3712",1.0427825811465
"3713",0.550959240715139
"3714",0.824560491581022
"3715",-0.514244163571345
"3716",-0.91134342488938
"3717",0.550959240715139
"3718",-0.538930143397931
"3719",0.585533281322055
"3720",0.537122878933873
"3721",0.829473304583409
"3722",-0.385973983114736
"3723",0.541403265916742
"3724",0.497956094184444
"3725",0.552353971755541
"3726",-0.551478911853409
"3727",0.466664401637743
"3728",0.786457395600945
"3729",0.477180737847972
"3730",-0.571930280102356
"3731",0.473536553691669
"3732",0.515239620159432
"3733",-0.507918800441175
"3734",0.503293165157187
"3735",0.753759347898209
"3736",-0.149440998163812
"3737",-0.988225614184465
"3738",-0.548181074817597
"3739",-0.625472710784298
"3740",-0.52413880299311
"3741",-0.417219763592127
"3742",0.465736371954313
"3743",0.442733151508281
"3744",0.320345127281109
"3745",1.10979621684259
"3746",0.509420847380801
"3747",1.06826062092391
"3748",-1.15909393530529
"3749",1.09164367827495
"3750",0.578734145477586
"3751",0.532874694525173
"3752",0.509841211993256
"3753",-0.507918800441175
"3754",0.446934074561405
"3755",0.4877612142602
"3756",0.798243587915584
"3757",0.457789304880547
"3758",-1.1648575753905
"3759",0.497956094184444
"3760",-0.461128806754668
"3761",0.827657021485683
"3762",0.478420089620564
"3763",0.494120809362049
"3764",-0.914733607281471
"3765",-0.464075846913283
"3766",-0.904625208872703
"3767",0.470053787884102
"3768",0.460520613998791
"3769",0.483279020178666
"3770",1.06418351073442
"3771",-0.999335215856558
"3772",0.481048724838525
"3773",0.505726468703739
"3774",-0.119815633011831
"3775",0.785670032832861
"3776",-0.50133935487862
"3777",0.799621628797975
"3778",-0.51509563719984
